SEQ_VALUE,MSG_TIME_STAMP,HEAT_NUMBER,AGGREGATE,AL_KGS,AL_MTS,MSG_FLAG,UPDATE_DATE
7356,2022-03-26 08:24:25.207,22301515,LF3,86.7604487315789,260.281346194737,C,2022-03-26 08:24:39.683
7355,2022-03-26 07:38:25.317,22101487,LF1,0,0,C,2022-03-26 07:38:39.720
7354,2022-03-26 07:14:14.380,22401550,LF4,85.2320701315789,255.696210394737,C,2022-03-26 07:14:39.643
7353,2022-03-26 06:55:05.803,22101486,LF1,0,0,C,2022-03-26 06:55:10.850
7352,2022-03-26 06:26:49.970,22401549,LF4,246.085701726316,738.257105178947,C,2022-03-26 06:27:10.137
7351,2022-03-26 05:50:12.373,22201486,LF2,0,0,C,2022-03-26 05:50:39.487
7350,2022-03-26 04:46:37.750,22201485,LF2,153.566971289474,460.700913868421,C,2022-03-26 04:46:39.300
7349,2022-03-26 04:43:30.923,22301513,LF3,158.337537515789,475.012612547368,C,2022-03-26 04:43:39.430
7348,2022-03-26 04:02:49.920,22101484,LF1,12.266065331579,36.7981959947369,C,2022-03-26 04:03:09.303
7347,2022-03-26 03:52:50.887,22301512,LF3,2.9669263,8.90077889999999,C,2022-03-26 03:53:09.837
7346,2022-03-26 03:25:05.673,22401547,LF1,17.753135731579,53.2594071947369,C,2022-03-26 03:25:09.747
7345,2022-03-26 02:42:25.317,22301511,LF3,131.328622315789,393.985866947368,C,2022-03-26 02:42:39.167
7344,2022-03-26 02:35:31.123,22101483,LF1,86.007854631579,258.023563894737,C,2022-03-26 02:35:39.333
7343,2022-03-26 01:58:49.940,22201483,LF2,159.195757589474,477.587272768421,C,2022-03-26 01:59:09.393
7342,2022-03-26 01:22:10.893,22101482,LF1,72.3548519315789,217.064555794737,C,2022-03-26 01:22:39.210
7341,2022-03-26 00:47:29.923,22201482,LF2,144.235509189474,432.706527568421,C,2022-03-26 00:47:39.240
7340,2022-03-26 00:22:35.997,22101481,LF1,0.193290531578953,0.579871594736858,C,2022-03-26 00:22:39.227
7339,2022-03-25 23:43:29.900,22201481,LF2,149.7637076,449.2911228,C,2022-03-25 23:43:39.137
7338,2022-03-25 23:14:50.733,22301510,LF3,70.8631277315789,212.589383194737,C,2022-03-25 23:15:09.740
7337,2022-03-25 22:52:06.160,22201480,LF2,198.109325315789,594.327975947368,C,2022-03-25 22:52:09.047
7336,2022-03-25 22:17:31.197,22401545,LF4,43.160786931579,129.482360794737,C,2022-03-25 22:17:39.053
7335,2022-03-25 21:52:34.887,22201479,LF1,61.6202925789474,184.860877736842,C,2022-03-25 21:52:38.997
7334,2022-03-25 21:28:05.787,22301509,LF3,43.170759731579,129.512279194737,C,2022-03-25 21:28:08.993
7333,2022-03-25 20:36:25.243,22401544,LF4,103.4998714,310.4996142,C,2022-03-25 20:36:38.917
7332,2022-03-25 20:23:29.947,22201478,LF2,164.197341421053,492.592024263158,C,2022-03-25 20:23:38.950
7331,2022-03-25 19:52:51.040,22301508,LF3,239.880301110526,719.640903331579,C,2022-03-25 19:53:08.900
7330,2022-03-25 19:20:25.983,22201477,LF2,143.682946178947,431.048838536842,C,2022-03-25 19:20:38.863
7329,2022-03-25 18:47:49.153,22301507,LF3,99.1954968,297.5864904,C,2022-03-25 18:47:50.343
7328,2022-03-25 18:47:49.137,22301507,LF3,99.1954968,297.5864904,C,2022-03-25 18:47:50.210
7327,2022-03-25 18:47:49.100,22301507,LF3,99.1954968,297.5864904,C,2022-03-25 18:47:50.480
7326,2022-03-25 18:47:49.063,22301507,LF3,99.1954968,297.5864904,C,2022-03-25 18:47:50.087
7325,2022-03-25 18:47:48.093,22301507,LF3,99.1954968,297.5864904,C,2022-03-25 18:47:50.000
7324,2022-03-25 18:47:47.313,22301507,LF3,99.1954968,297.5864904,C,2022-03-25 18:47:50.417
7323,2022-03-25 18:39:30.793,22101476,LF1,74.78718,224.36154,C,2022-03-25 18:39:38.883
7322,2022-03-25 18:08:50.403,22401542,LF4,38.9779174315789,116.933752294737,C,2022-03-25 18:09:08.870
7321,2022-03-25 17:35:29.943,22301506,LF3,89.1140264,267.3420792,C,2022-03-25 17:35:38.627
7320,2022-03-25 17:30:25.280,22101475,LF1,97.4723506210526,292.417051863158,C,2022-03-25 17:30:38.750
7319,2022-03-25 17:00:05.770,22201475,LF2,72.7418645789474,218.225593736842,C,2022-03-25 17:00:08.743
7318,2022-03-25 16:20:25.197,22301505,LF3,152.795268589474,458.385805768421,C,2022-03-25 16:20:38.750
7317,2022-03-25 15:49:05.700,22401540,LF4,84.1108784894736,252.332635468421,C,2022-03-25 15:49:08.627
7316,2022-03-25 15:33:29.960,22201474,LF2,59.3566637789473,178.069991336842,C,2022-03-25 15:33:38.650
7315,2022-03-25 14:54:05.473,22401539,LF4,131.518392,394.555176,C,2022-03-25 14:54:08.533
7314,2022-03-25 14:46:15.570,22201473,LF2,67.4391404,202.3174212,C,2022-03-25 14:46:38.693
7313,2022-03-25 14:46:14.970,22201473,LF2,67.4391404,202.3174212,C,2022-03-25 14:46:38.700
7312,2022-03-25 13:54:50.303,22401538,LF4,166.0045482,498.0136446,C,2022-03-25 13:55:08.497
7311,2022-03-25 13:38:49.963,22201472,LF2,149.972508921053,449.917526763158,C,2022-03-25 13:39:09.197
7310,2022-03-25 12:57:30.870,22401537,LF3,158.268895121053,474.806685363158,C,2022-03-25 12:57:38.577
7309,2022-03-25 12:26:49.950,22201471,LF2,253.327162536842,759.981487610526,C,2022-03-25 12:27:08.530
7308,2022-03-25 11:32:50.240,22401536,LF4,134.531844936842,403.595534810526,C,2022-03-25 11:33:08.500
7307,2022-03-25 10:52:49.877,22301504,LF3,227.689112673684,683.067338021053,C,2022-03-25 10:53:08.283
7306,2022-03-25 10:52:25.190,22201470,LF2,285.824158110526,857.472474331579,C,2022-03-25 10:52:38.493
7305,2022-03-25 10:02:25.267,22401535,LF4,123.347095378947,370.041286136842,C,2022-03-25 10:02:38.227
7304,2022-03-25 10:00:25.587,22101469,LF1,84.2581139789473,252.774341936842,C,2022-03-25 10:00:38.340
7303,2022-03-25 09:27:05.307,22101468,LF1,98.8021641789474,296.406492536842,C,2022-03-25 09:27:08.263
7302,2022-03-25 09:24:25.177,22301503,LF3,196.066531010526,588.199593031579,C,2022-03-25 09:24:38.500
7301,2022-03-25 08:20:50.767,22301502,LF3,136.556029089474,409.668087268421,C,2022-03-25 08:21:08.133
7300,2022-03-25 08:18:50.173,22201468,LF2,162.703418578947,488.110255736842,C,2022-03-25 08:19:08.447
7299,2022-03-25 07:46:50.807,22301501,LF3,72.6833011,218.0499033,C,2022-03-25 07:47:08.240
7298,2022-03-25 07:40:49.923,22401533,LF4,110.7132672,332.1398016,C,2022-03-25 07:41:08.500
7297,2022-03-25 07:22:50.673,22201467,LF1,208.133795163158,624.401385489474,C,2022-03-25 07:23:08.150
7296,2022-03-25 06:46:50.773,22401531,LF4,240.006746226316,720.020238678947,C,2022-03-25 06:47:08.130
7295,2022-03-25 06:22:25.187,22101466,LF1,158.310547489474,474.931642468421,C,2022-03-25 06:22:38.073
7294,2022-03-25 06:02:49.913,22301500,LF3,317.068187952632,951.204563857895,C,2022-03-25 06:03:08.507
7293,2022-03-25 06:02:34.953,22201466,LF2,154.3927052,463.1781156,C,2022-03-25 06:02:38.137
7292,2022-03-25 05:33:35.863,22301499,LF1,155.006089716289,465.018269148868,C,2022-03-25 05:33:38.133
7291,2022-03-25 04:30:50.680,22401530,LF4,66.1582019894737,198.474605968421,C,2022-03-25 04:31:08.050
7290,2022-03-25 04:18:25.240,22201465,LF2,91.9460640315789,275.838192094737,C,2022-03-25 04:18:38.073
7289,2022-03-25 03:41:05.047,22101464,LF1,26.1838530105263,78.5515590315788,C,2022-03-25 03:41:08.063
7288,2022-03-25 03:10:10.700,22401529,LF4,30.940319131579,92.8209573947369,C,2022-03-25 03:10:37.840
7287,2022-03-25 03:09:30.733,22301497,LF3,203.210407347368,609.631222042105,C,2022-03-25 03:09:37.937
7286,2022-03-25 02:57:05.730,22201464,LF2,62.2253616000001,186.6760848,C,2022-03-25 02:57:07.933
7285,2022-03-25 02:40:25.280,22101463,LF1,268.06777,804.20331,C,2022-03-25 02:40:37.993
7284,2022-03-25 02:28:02.163,22401528,LF3,46.2517959315789,138.755387794737,C,2022-03-25 02:28:07.967
7283,2022-03-25 02:03:34.937,22301496,LF1,151.701246889474,455.103740668421,C,2022-03-25 02:03:37.887
7282,2022-03-25 01:19:25.260,22401527,LF4,144.023517089474,432.070551268421,C,2022-03-25 01:19:37.760
7281,2022-03-25 01:16:25.210,22101462,LF1,113.1830492,339.5491476,C,2022-03-25 01:16:38.020
7280,2022-03-25 00:46:34.943,22301495,LF3,232.963754489474,698.891263468421,C,2022-03-25 00:46:37.820
7279,2022-03-25 00:36:10.860,22101461,LF1,322.500212926316,967.500638778947,C,2022-03-25 00:36:37.910
7278,2022-03-24 23:48:50.107,22201461,LF2,264.607179057895,793.821537173684,C,2022-03-24 23:49:07.770
7277,2022-03-24 23:42:50.563,22401526,LF4,155.994835489474,467.984506468421,C,2022-03-24 23:43:07.870
7276,2022-03-24 23:17:34.910,22301494,LF3,159.348483921053,478.045451763158,C,2022-03-24 23:17:37.870
7275,2022-03-24 23:07:01.987,22101460,LF1,277.034120936842,831.102362810526,C,2022-03-24 23:07:07.827
7274,2022-03-24 22:46:12.003,22101459,LF1,175.823612621053,527.470837863158,C,2022-03-24 22:46:37.670
7273,2022-03-24 22:37:06.117,22401525,LF4,160.511232921053,481.533698763158,C,2022-03-24 22:37:07.817
7272,2022-03-24 22:00:50.097,22301493,LF3,147.139051221053,441.417153663158,C,2022-03-24 22:01:07.687
7271,2022-03-24 21:26:35.690,22301492,LF3,246.050390136842,738.151170410526,C,2022-03-24 21:26:37.693
7270,2022-03-24 20:57:31.187,22201459,LF2,218.332853936842,654.998561810526,C,2022-03-24 20:57:37.690
7269,2022-03-24 20:21:35.693,22101458,LF1,135.664818221053,406.994454663158,C,2022-03-24 20:21:37.577
7268,2022-03-24 20:08:26.020,22401523,LF4,51.5078645789474,154.523593736842,C,2022-03-24 20:08:37.607
7267,2022-03-24 19:31:30.470,22201458,LF2,93.5783030578948,280.734909173684,C,2022-03-24 19:31:38.087
7266,2022-03-24 18:43:30.463,22201457,LF2,181.195278736842,543.585836210526,C,2022-03-24 18:43:37.517
7265,2022-03-24 18:34:35.757,22301490,LF3,236.202616536842,708.607849610526,C,2022-03-24 18:34:37.720
7264,2022-03-24 17:56:10.710,22101456,LF1,173.366197578947,520.098592736842,C,2022-03-24 17:56:37.450
7263,2022-03-24 17:36:10.667,22401521,LF4,73.9013565789474,221.704069736842,C,2022-03-24 17:36:37.447
7262,2022-03-24 17:27:30.097,22401520,LF4,130.145165942105,390.435497826316,C,2022-03-24 17:27:37.537
7261,2022-03-24 17:03:05.473,22101455,LF1,70.2255503157894,210.676650947368,C,2022-03-24 17:03:07.437
7260,2022-03-24 16:47:30.360,22301489,LF3,72.7975361789474,218.392608536842,C,2022-03-24 16:47:37.457
7259,2022-03-24 15:55:29.917,22201455,LF2,214.660647921053,643.981943763158,C,2022-03-24 15:55:37.460
7258,2022-03-24 15:44:09.917,22301488,LF3,87.5093955157895,262.528186547368,C,2022-03-24 15:44:37.423
7257,2022-03-24 15:16:29.107,22101454,LF1,220.634615284211,661.903845852632,C,2022-03-24 15:16:37.443
7256,2022-03-24 15:16:29.077,22101454,LF1,220.634615284211,661.903845852632,C,2022-03-24 15:16:37.433
7255,2022-03-24 15:16:29.047,22101454,LF1,220.634615284211,661.903845852632,C,2022-03-24 15:16:37.407
7254,2022-03-24 15:16:29.037,22101454,LF1,220.634615284211,661.903845852632,C,2022-03-24 15:16:37.453
7253,2022-03-24 14:07:31.390,22401518,LF4,172.805110284211,518.415330852632,C,2022-03-24 14:07:37.277
7252,2022-03-24 13:59:30.520,22101453,LF1,0,0,C,2022-03-24 13:59:37.277
7251,2022-03-24 13:22:25.177,22401517,LF4,122.033461715789,366.100385147368,C,2022-03-24 13:22:37.223
7250,2022-03-24 13:10:50.763,22201453,LF2,16.7953719,50.3861157,C,2022-03-24 13:11:07.293
7249,2022-03-24 12:42:35.703,22101452,LF1,249.112090947368,747.336272842105,C,2022-03-24 12:42:37.063
7248,2022-03-24 12:41:30.713,22301485,LF3,239.756314736842,719.268944210526,C,2022-03-24 12:41:37.203
7247,2022-03-24 12:06:50.407,22401516,LF4,198.858708084211,596.576124252632,C,2022-03-24 12:07:07.290
7246,2022-03-24 11:00:50.587,22401515,LF4,172.599001184211,517.797003552632,C,2022-03-24 11:01:07.390
7245,2022-03-24 10:17:29.933,22101450,LF1,176.929011578947,530.787034736842,C,2022-03-24 10:17:37.103
7244,2022-03-24 10:14:25.567,22301483,LF3,170.676461442105,512.029384326316,C,2022-03-24 10:14:37.133
7243,2022-03-24 09:37:29.953,22401514,LF4,140.1793416,420.5380248,C,2022-03-24 09:37:37.180
7242,2022-03-24 09:12:09.477,22201450,LF2,289.582459810526,868.747379431579,C,2022-03-24 09:12:37.637
7241,2022-03-24 09:12:04.617,22201450,LF2,289.582459810526,868.747379431579,C,2022-03-24 09:12:07.527
7240,2022-03-24 08:53:19.780,22401513,LF4,152.600417521053,457.801252563158,C,2022-03-24 08:53:37.423
7239,2022-03-24 08:17:25.227,22201449,LF2,177.747639510526,533.242918531579,C,2022-03-24 08:17:37.070
7238,2022-03-24 07:48:25.193,22301481,LF3,201.828019747368,605.484059242105,C,2022-03-24 07:48:37.007
7237,2022-03-24 07:03:29.953,22301480,LF3,172.024126942105,516.072380826316,C,2022-03-24 07:03:37.277
7236,2022-03-24 06:11:30.690,22401511,LF4,133.499504378947,400.498513136842,C,2022-03-24 06:11:37.350
7235,2022-03-24 05:52:10.977,22201447,LF2,151.116941315789,453.350823947368,C,2022-03-24 05:52:36.890
7234,2022-03-24 05:20:10.253,22401510,LF4,167.455455221053,502.366365663158,C,2022-03-24 05:20:36.657
7233,2022-03-24 05:17:30.243,22101446,LF1,111.048431715789,333.145295147368,C,2022-03-24 05:17:36.963
7232,2022-03-24 04:40:05.370,22201446,LF2,141.104974578947,423.314923736842,C,2022-03-24 04:40:06.777
7231,2022-03-24 04:31:30.377,22301478,LF3,56.0288252999999,168.0864759,C,2022-03-24 04:31:36.757
7230,2022-03-24 03:58:49.910,22401509,LF4,144.2389291,432.716787299999,C,2022-03-24 03:59:06.613
7229,2022-03-24 03:55:30.697,22101445,LF1,267.5506018,802.6518054,C,2022-03-24 03:55:36.670
7228,2022-03-24 03:22:10.720,22201445,LF2,135.7132876,407.1398628,C,2022-03-24 03:22:36.737
7227,2022-03-24 02:51:29.893,22301477,LF3,71.8454728999999,215.5364187,C,2022-03-24 02:51:36.717
7226,2022-03-24 02:38:50.740,22101444,LF1,125.761055315789,377.283165947369,C,2022-03-24 02:39:06.647
7225,2022-03-24 01:50:34.990,22201444,LF1,168.045949989474,504.137849968421,C,2022-03-24 01:50:36.580
7224,2022-03-24 01:44:10.220,22301476,LF3,0.424998300000031,1.27499490000009,C,2022-03-24 01:44:36.670
7223,2022-03-24 01:25:30.753,22401507,LF4,140.6080726,421.8242178,C,2022-03-24 01:25:36.617
7222,2022-03-24 00:56:34.987,22101442,LF1,193.211073,579.633219,C,2022-03-24 00:56:36.740
7221,2022-03-24 00:22:50.593,22201443,LF2,285.883089226316,857.649267678947,C,2022-03-24 00:23:06.400
7220,2022-03-24 00:20:02.003,22401506,LF4,123.010698,369.032094,C,2022-03-24 00:20:06.497
7219,2022-03-23 23:32:25.193,22101441,LF1,61.5880966315789,184.764289894737,C,2022-03-23 23:32:36.380
7218,2022-03-23 23:29:29.903,22301474,LF3,158.2001949,474.6005847,C,2022-03-23 23:29:36.723
7217,2022-03-23 22:53:30.670,22401505,LF4,145.395296389474,436.185889168421,C,2022-03-23 22:53:36.417
7216,2022-03-23 22:47:29.960,22101440,LF1,122.140177342105,366.420532026316,C,2022-03-23 22:47:36.620
7215,2022-03-23 21:36:05.723,22201441,LF2,118.794716121053,356.384148363158,C,2022-03-23 21:36:06.250
7214,2022-03-23 21:35:25.727,22401504,LF4,102.428250352632,307.284751057895,C,2022-03-23 21:35:36.423
7213,2022-03-23 21:03:30.690,22101439,LF1,181.306822084211,543.920466252632,C,2022-03-23 21:03:36.223
7212,2022-03-23 20:59:30.623,22301472,LF3,215.158920726316,645.476762178947,C,2022-03-23 20:59:36.427
7211,2022-03-23 20:18:25.170,22401503,LF1,109.713001826316,329.139005478947,C,2022-03-23 20:18:36.363
7210,2022-03-23 19:44:35.133,22301471,LF3,126.480570163158,379.441710489474,C,2022-03-23 19:44:36.340
7209,2022-03-23 19:14:45.653,22201439,LF2,130.625457,391.876371,C,2022-03-23 19:15:08.730
7208,2022-03-23 19:09:34.850,22401502,LF4,35.9186878315789,107.756063494737,C,2022-03-23 19:09:36.327
7207,2022-03-23 18:36:45.900,22101437,LF1,188.371666926316,565.115000778947,C,2022-03-23 18:37:06.237
7206,2022-03-23 18:07:30.583,22401501,LF4,0,0,C,2022-03-23 18:07:36.260
7205,2022-03-23 17:45:02.400,22201438,LF2,82.4887552,247.4662656,C,2022-03-23 17:45:06.267
7204,2022-03-23 17:17:30.710,22301469,LF3,88.5647860315789,265.694358094737,C,2022-03-23 17:17:36.247
7203,2022-03-23 16:45:56.020,22201437,LF2,85.013949168421,255.041847505263,C,2022-03-23 16:46:07.527
7202,2022-03-23 16:45:55.997,22201437,LF2,85.013949168421,255.041847505263,C,2022-03-23 16:46:07.430
7201,2022-03-23 16:45:55.890,22201437,LF2,85.013949168421,255.041847505263,C,2022-03-23 16:46:07.850
7200,2022-03-23 16:45:55.400,22201437,LF2,85.013949168421,255.041847505263,C,2022-03-23 16:46:07.663
7199,2022-03-23 16:45:55.303,22201437,LF2,85.013949168421,255.041847505263,C,2022-03-23 16:46:06.963
7198,2022-03-23 16:23:35.953,22401500,LF4,50.5802298,151.7406894,C,2022-03-23 16:23:41.307
7197,2022-03-23 15:55:35.970,22101435,LF1,-17.5145174894737,-52.5435524684212,C,2022-03-23 15:55:41.300
7196,2022-03-23 15:26:15.397,22401499,LF4,25.3577167315789,76.0731501947367,C,2022-03-23 15:26:41.160
7195,2022-03-23 15:02:15.340,22101434,LF1,283.735812726316,851.207438178947,C,2022-03-23 15:02:41.233
7194,2022-03-23 14:30:57.310,22301467,LF3,185.462768407489,556.388305222468,C,2022-03-23 14:31:11.087
7193,2022-03-23 14:09:05.400,22201435,LF2,191.069366447368,573.208099342105,C,2022-03-23 14:09:11.183
7192,2022-03-23 13:50:10.430,22401498,LF4,238.24951,714.74853,C,2022-03-23 13:50:11.150
7191,2022-03-23 13:23:35.307,22101433,LF1,281.591077110526,844.773231331579,C,2022-03-23 13:23:41.293
7190,2022-03-23 13:23:25.593,22401497,LF4,148.198008689474,444.594026068421,C,2022-03-23 13:23:41.220
7189,2022-03-23 12:30:50.947,22201434,LF2,107.6154424,322.8463272,C,2022-03-23 12:31:11.083
7188,2022-03-23 11:54:50.280,22401496,LF4,67.1355266,201.4065798,C,2022-03-23 11:55:10.880
7187,2022-03-23 11:48:10.850,22101432,LF1,158.0176968,474.0530904,C,2022-03-23 11:48:40.923
7186,2022-03-23 10:48:51.233,22301464,LF3,316.0528932,948.1586796,C,2022-03-23 10:49:10.883
7185,2022-03-23 10:44:10.950,22101431,LF1,197.611654652632,592.834963957895,C,2022-03-23 10:44:40.920
7184,2022-03-23 10:04:50.450,22301463,LF3,158.740244689474,476.220734068421,C,2022-03-23 10:05:10.920
7183,2022-03-23 09:58:50.260,22201432,LF2,150.9198774,452.7596322,C,2022-03-23 09:59:10.900
7182,2022-03-23 09:20:50.337,22401494,LF4,21.2911385,63.8734155,C,2022-03-23 09:21:10.827
7181,2022-03-23 08:59:30.620,22201431,LF2,259.675815426316,779.027446278947,C,2022-03-23 08:59:40.863
7180,2022-03-23 08:26:10.753,22301462,LF3,172.591672510526,517.775017531579,C,2022-03-23 08:26:40.787
7179,2022-03-23 08:14:50.477,22101429,LF1,39.143626731579,117.430880194737,C,2022-03-23 08:15:10.960
7178,2022-03-23 07:26:50.880,22201430,LF2,73.582202331579,220.746606994737,C,2022-03-23 07:27:10.647
7177,2022-03-23 07:24:51.380,22301461,LF3,43.3675656,130.1026968,C,2022-03-23 07:25:11.350
7176,2022-03-23 06:51:30.753,22401492,LF4,137.605264310526,412.815792931579,C,2022-03-23 06:51:40.650
7175,2022-03-23 06:38:51.457,22301460,LF3,150.265269389474,450.795808168421,C,2022-03-23 06:39:10.657
7174,2022-03-23 06:36:25.563,22201429,LF2,39.6445252315789,118.933575694737,C,2022-03-23 06:36:40.650
7173,2022-03-23 05:43:30.950,22101427,LF1,206.876833894737,620.630501684211,C,2022-03-23 05:43:40.663
7172,2022-03-23 05:27:35.570,22301459,LF3,76.0748054,228.2244162,C,2022-03-23 05:27:40.710
7171,2022-03-23 05:00:10.400,22201428,LF2,59.3735834894738,178.120750468421,C,2022-03-23 05:00:10.660
7170,2022-03-23 04:25:30.450,22401490,LF4,44.0024107315789,132.007232194737,C,2022-03-23 04:25:40.527
7169,2022-03-23 04:14:50.450,22101426,LF1,157.0515898,471.1547694,C,2022-03-23 04:15:13.263
7168,2022-03-23 04:08:05.580,22301458,LF3,94.157357,282.472071,C,2022-03-23 04:08:10.570
7167,2022-03-23 03:53:30.647,22201427,LF2,208.617051357895,625.851154073684,C,2022-03-23 03:53:40.600
7166,2022-03-23 03:27:35.130,22401488,LF5,78.6969984,236.0909952,C,2022-03-23 03:27:40.557
7165,2022-03-23 02:39:35.033,22401489,LF4,42.606506,127.819518,C,2022-03-23 02:39:40.367
7164,2022-03-23 02:37:35.750,22201426,LF2,171.684130989474,515.052392968421,C,2022-03-23 02:37:41.077
7163,2022-03-23 02:09:30.673,22301457,LF3,166.669342889474,500.008028668421,C,2022-03-23 02:09:40.620
7162,2022-03-23 01:44:25.277,22101424,LF1,176.9391112,530.8173336,C,2022-03-23 01:44:40.560
7161,2022-03-23 00:47:30.807,22301456,LF3,154.4301666,463.2904998,C,2022-03-23 00:47:40.413
7160,2022-03-23 00:36:12.740,22101423,LF1,82.9928290789474,248.978487236842,C,2022-03-23 00:36:40.373
7159,2022-03-23 00:28:49.907,22401487,LF4,64.2035947315789,192.610784194737,C,2022-03-23 00:29:10.760
7158,2022-03-22 23:46:10.860,22201424,LF2,262.506576126316,787.519728378947,C,2022-03-22 23:46:40.230
7157,2022-03-22 23:42:25.887,22401486,LF4,163.6204578,490.8613734,C,2022-03-22 23:42:40.423
7156,2022-03-22 23:29:30.597,22301455,LF3,101.807323689474,305.421971068421,C,2022-03-22 23:29:40.360
7155,2022-03-22 22:56:49.880,22101422,LF1,183.7107756,551.1323268,C,2022-03-22 22:57:10.350
7154,2022-03-22 22:49:29.913,22301454,LF3,216.467891073684,649.403673221053,C,2022-03-22 22:49:40.320
7153,2022-03-22 22:10:50.330,22201423,LF2,77.8345985894736,233.503795768421,C,2022-03-22 22:11:10.607
7152,2022-03-22 21:46:14.470,22401485,LF4,152.442519689474,457.327559068421,C,2022-03-22 21:46:40.180
7151,2022-03-22 21:08:13.090,22201422,LF2,6.20063166842102,18.6018950052631,C,2022-03-22 21:08:40.067
7150,2022-03-22 21:05:30.683,22301453,LF3,177.104078689474,531.312236068421,C,2022-03-22 21:05:40.197
7149,2022-03-22 20:32:25.260,22401484,LF4,10.0240329684211,30.0720989052632,C,2022-03-22 20:32:40.063
7148,2022-03-22 20:25:29.883,22101420,LF1,125.862503515789,377.587510547368,C,2022-03-22 20:25:40.040
7147,2022-03-22 20:17:29.910,22301452,LF3,80.8058961894737,242.417688568421,C,2022-03-22 20:17:40.127
7146,2022-03-22 19:20:26.390,22401483,LF4,70.520338531579,211.561015594737,C,2022-03-22 19:20:40.537
7145,2022-03-22 19:20:23.257,22401483,LF4,70.520338531579,211.561015594737,C,2022-03-22 19:20:40.287
7144,2022-03-22 18:49:30.523,22201420,LF2,234.643035926316,703.929107778947,C,2022-03-22 18:49:39.960
7143,2022-03-22 18:34:34.863,22301451,LF3,161.7724582,485.3173746,C,2022-03-22 18:34:40.080
7142,2022-03-22 18:09:25.170,22201419,LF2,174.152308042105,522.456924126316,C,2022-03-22 18:09:40.107
7141,2022-03-22 17:40:13.567,22301450,LF3,56.724482831579,170.173448494737,C,2022-03-22 17:40:40.000
7140,2022-03-22 17:06:25.177,22101417,LF1,397.731837289474,1193.19551186842,C,2022-03-22 17:06:39.907
7139,2022-03-22 16:46:50.670,22301449,LF3,295.489756073684,886.469268221052,C,2022-03-22 16:47:10.807
7138,2022-03-22 16:15:30.673,22201418,LF2,214.920840357895,644.762521073684,C,2022-03-22 16:15:39.780
7137,2022-03-22 16:15:05.730,22301448,LF3,386.726274310526,1160.17882293158,C,2022-03-22 16:15:10.077
7136,2022-03-22 15:26:50.593,22201417,LF2,273.084242926316,819.252728778947,C,2022-03-22 15:27:10.010
7135,2022-03-22 14:32:25.883,22401479,LF4,296.204198910526,888.612596731579,C,2022-03-22 14:32:39.727
7133,2022-03-22 14:10:25.200,22301447,LF3,262.0063952,786.0191856,C,2022-03-22 14:10:39.753
7134,2022-03-22 14:10:25.200,22301447,LF3,262.0063952,786.0191856,C,2022-03-22 14:10:39.793
7130,2022-03-22 14:00:35.650,22201416,LF2,236.134690989474,708.404072968421,C,2022-03-22 14:00:39.843
7131,2022-03-22 14:00:35.650,22201416,LF2,236.134690989474,708.404072968421,C,2022-03-22 14:00:39.893
7132,2022-03-22 14:00:35.650,22201416,LF2,236.134690989474,708.404072968421,C,2022-03-22 14:00:39.903
7126,2022-03-22 14:00:35.647,22201416,LF2,236.134690989474,708.404072968421,C,2022-03-22 14:00:39.727
7127,2022-03-22 14:00:35.647,22201416,LF2,236.134690989474,708.404072968421,C,2022-03-22 14:00:39.810
7128,2022-03-22 14:00:35.647,22201416,LF2,236.134690989474,708.404072968421,C,2022-03-22 14:00:39.823
7129,2022-03-22 14:00:35.647,22201416,LF2,236.134690989474,708.404072968421,C,2022-03-22 14:00:39.833
7125,2022-03-22 13:32:20.830,22401478,LF4,158.0559572,474.1678716,C,2022-03-22 13:32:39.707
7123,2022-03-22 13:16:25.393,22101414,LF1,213.623318326316,640.869954978947,C,2022-03-22 13:16:39.763
7122,2022-03-22 12:35:30.570,22301446,LF3,154.5651962,463.6955886,C,2022-03-22 12:35:39.703
7121,2022-03-22 12:22:11.880,22101413,LF1,401.123341626316,1203.37002487895,C,2022-03-22 12:22:39.733
7120,2022-03-22 11:40:13.100,22401477,LF4,281.362380726316,844.087142178947,C,2022-03-22 11:40:39.550
7119,2022-03-22 11:36:14.403,22301445,LF3,364.119566910526,1092.35870073158,C,2022-03-22 11:36:39.550
7118,2022-03-22 11:34:49.840,22201414,LF2,284.7419937,854.2259811,C,2022-03-22 11:35:09.600
7117,2022-03-22 10:56:35.563,22101411,LF1,379.433072810526,1138.29921843158,C,2022-03-22 10:56:39.540
7116,2022-03-22 10:50:25.133,22401476,LF4,172.539328689474,517.617986068421,C,2022-03-22 10:50:39.643
7115,2022-03-22 09:51:30.620,22401475,LF4,243.972624726316,731.917874178947,C,2022-03-22 09:51:39.533
7114,2022-03-22 09:22:49.873,22201412,LF2,275.700775373684,827.102326121053,C,2022-03-22 09:23:10.717
7113,2022-03-22 08:22:50.520,22401474,LF4,131.6362844,394.9088532,C,2022-03-22 08:23:09.910
7112,2022-03-22 08:15:05.517,22101409,LF1,198.3685766,595.1057298,C,2022-03-22 08:15:09.870
7111,2022-03-22 07:40:50.607,22301444,LF4,197.134716294737,591.40414888421,C,2022-03-22 07:41:09.773
7110,2022-03-22 07:16:34.930,22301443,LF3,197.8400974,593.5202922,C,2022-03-22 07:16:39.457
