SEQ_VALUE,MSG_TIME_STAMP,MSG_FLAG,HEAT_NUMBER,GRADE,GRADE_TYPE,AGGREGATE,STATION,AL_chem_first,S_chem_first,C_chem_first,SI_chem_first,First_Probe_temp_lf,Al_Bar_lf,LM_Start_Wt_lf,LTA_lf,Lime_tap,Simn_Tap,final_O2_ppm,LOI_perc,AL_KGS,AL_MTS,Carbon_Node,Oxygen_Node
1886,2021-11-25 06:11:51.773,N,21405362,JDHCG04BCN,CG/CR,LF4,4,0.035,0.018,0.029,0.003,1612,20.8421052631579,188,96,1239,0,960,6,174.488047121053,523.464141363158,8,3
1885,2021-11-25 05:33:52.293,N,21205157,JDHCG04B1N,CG/CR,LF1,1,0.042,0.024,0.039,0.002,1550,23.1578947368421,182,60,738,0,911,6,185.381759210526,556.145277631579,5,2
1884,2021-11-25 05:05:52.457,N,21305417,JDHST29ACN,CG/CR,LF3,3,0.072,0.026,0.041,0.003,1566,22,202,189.03,1132,0,1010,6,151.8145236,455.4435708,4,6
1883,2021-11-25 04:46:50.270,N,21105281,JDHST29ACN,CG/CR,LF1,1,0.06,0.025,0.038,0.002,1594,22,195,69.72,968,0,892,6,187.7897386,563.3692158,4,6
1882,2021-11-25 04:11:52.193,N,21305416,JDHST29ACN,CG/CR,LF3,3,0.092,0.002,0.044,0.014,1605,22,181,189.03,927,187,896,6,1.06284699999997,3.1885409999999,1,1
1881,2021-11-25 03:53:52.240,N,21205156,JDHST29ACN,CG/CR,LF2,2,0.055,0.025,0.043,0.002,1581,15,179,443.62,849,0,929,6,188.1411536,564.4234608,4,7
1880,2021-11-25 03:21:52.253,N,21405360,JDHCG04B1N,CG/CR,LF4,4,0.088,0.015,0.05,0.008,1557,22,184,135.85,1246,217,902,6,48.3073057,144.9219171,1,1
1879,2021-11-25 02:47:52.400,N,21205155,JDHST29ACN,CG/CR,LF2,2,0.086,0.021,0.046,0.008,1550,15,178,61.25,959,0,874,6,95.2238616,285.6715848,3,0
1878,2021-11-25 02:37:52.170,N,21305415,JDHCG04B1N,CG/CR,LF3,3,0.055,0.024,0.039,0.004,1604,22,190,60,1099,132,956,6,168.3491598,505.0474794,4,7
1877,2021-11-25 02:01:21.813,N,21105278,JDHST46ILA,VAG,LF1,1,0.064,0.03,0.041,0.123,1577,20.8421052631579,184,60,1091,1160,1246,6,177.219939852632,531.659819557895,5,0
1876,2021-11-25 01:57:51.560,N,21405359,JDHCG04B1N,CG/CR,LF4,4,0.052,0.022,0.029,0.003,1578,22,190,224.22,1238,0,750,6,161.5351142,484.6053426,4,0
1875,2021-11-25 00:45:52.543,N,21105277,JDHST46ILZ,VAG,LF1,1,0.03,0.029,0.043,0.087,1555,15,183,60,500,1150,1294,6,168.8424389,506.5273167,7,0
1874,2021-11-25 00:43:51.703,N,21405358,JDHCR04AKZ,CG/CR,LF4,4,0.079,0.022,0.035,0.003,1550,22,183,257.37,1236,0,935,6,108.7104568,326.1313704,4,0
1873,2021-11-24 23:57:52.263,N,21305412,JDHCR04AKZ,CG/CR,LF3,3,0.033,0.022,0.035,0.008,1559,25,174,244.02,1128,0,981,6,188.9021046,566.7063138,5,3
1872,2021-11-24 23:45:52.297,N,21105276,JDHST46ILA,VAG,LF1,1,0.021,0.021,0.041,0.077,1554,15,189,16986.83,1095,1151,1181,6,192.6715442,578.0146326,3,0
1871,2021-11-24 23:19:51.687,N,21405357,JDHSH41CLN,VAG,LF4,4,0.034,0.021,0.045,0.004,1560,22,170,60,1238,0,1763,6,231.0706707,693.2120121,6,0
1870,2021-11-24 23:01:52.437,N,21205152,JDHCR04AKZ,CG/CR,LF2,2,0.014,0.031,0.041,0.002,1550,20.8421052631579,197,60,515,0,846,6,333.015399626316,999.046198878947,12,14
1869,2021-11-24 22:27:52.257,N,21105275,JDHSH41CLN,VAG,LF1,1,0.034,0.02,0.047,0.011,1603,23.1578947368421,191,128.17,1319,155,1225,6,258.992191147368,776.976573442105,6,0
1868,2021-11-24 22:03:52.240,N,21405356,JDHCR04AKZ,CG/CR,LF4,4,0.04,0.02,0.033,0.004,1560,15,187,60,1150,234,1110,6,180.361702,541.085106,8,2
1866,2021-11-24 21:11:52.237,N,21105274,JDHSH41CLN,VAG,LF1,1,0.043,0.021,0.047,0.005,1563,20.8421052631579,185,60,868,0,884,6,228.435075952632,685.305227857895,6,0
1867,2021-11-24 21:11:52.237,N,21305410,JDHCR04AKZ,CG/CR,LF3,3,0.07,0.025,0.057,0.005,1550,15,177,60,1126,182,889,6,153.2535151,459.7605453,3,0
1865,2021-11-24 20:11:51.660,N,21405355,JDHCG04ACZ,CG/CR,LF4,4,0.01,0.022,0.034,0.002,1583,23.1578947368421,180,60,786,208,1160,6,327.278863557895,981.836590673684,10,9
1864,2021-11-24 20:05:52.510,N,21105273,JDHCG04ACZ,CG/CR,LF1,1,0.061,0.025,0.033,0.011,1594,15,182,60,500,178,882,6,177.958716,533.876148,3,0
1863,2021-11-24 19:13:52.473,N,21105272,JDHCG04BCN,CG/CR,LF1,1,0.056,0.023,0.038,0.005,1550,23.1578947368421,183,75.18,871,0,1127,6,153.723337510526,461.170012531579,3,7
1862,2021-11-24 19:09:51.987,N,21305408,JDHCR04AKZ,CG/CR,LF3,3,0.005,0.021,0.023,0,1550,23.1578947368421,185,82.23,1402,0,1390,6,319.766196989474,959.298590968421,10,9
1861,2021-11-24 18:15:51.720,N,21305407,JDHCG04BCN,CG/CR,LF4,4,0.028,0.022,0.045,0.001,1550,15,181,87.13,1129,0,924,6,222.7656945,668.2970835,6,0
1860,2021-11-24 17:37:52.310,N,21305406,JDHCG04ACZ,CG/CR,LF3,3,0.115,0.023,0.036,0.002,1563,20.8421052631579,170,60,1523,0,1120,6,60.7247022,182.1741066,4,6
1859,2021-11-24 17:21:52.450,N,21105271,JDHCG04ACZ,CG/CR,LF1,1,0.047,0.028,0.028,0.003,1586,20.8421052631579,181,60,1091,0,750,6,183.849417157895,551.548251473684,5,5
1858,2021-11-24 16:47:22.393,N,21105270,JDHCG04ACZ,CG/CR,LF1,1,0.061,0.021,0.033,0.003,1573,25,187,89.43,1094,62,1030,6,149.1856218,447.5568654,4,0
1857,2021-11-24 15:57:51.770,N,21405353,JDHCG04ACN,CG/CR,LF4,4,0.115,0.02,0.033,0.001,1587,25,182,60,939,0,1290,6,95.8668546,287.6005638,4,0
1856,2021-11-24 15:55:52.373,N,21305405,JDHCG04ACZ,CG/CR,LF1,1,0.022,0.02,0.032,0.002,1551,23.1578947368421,180,60,1132,0,1200,6,225.042698610526,675.128095831579,7,4
1855,2021-11-24 14:27:51.657,N,21105269,JDHCG04ACZ,CG/CR,LF1,1,0.041,0.022,0.027,0.003,1576,23.1578947368421,192,60,1103,0,1180,6,172.535422710526,517.606268131579,5,2
1854,2021-11-24 14:17:51.663,N,21205145,JDHCG04ACZ,CG/CR,LF2,2,0.035,0.021,0.036,0.004,1575,20.8421052631579,182,60,1157,0,1192,6,154.697987021053,464.093961063158,8,3
1853,2021-11-24 13:17:52.550,N,21405351,JDHCG04ACZ,CG/CR,LF4,4,0.028,0.02,0.029,0.001,1553,23.1578947368421,182,13313.45,1224,0,1030,6,278.543852173684,835.631556521053,6,0
1852,2021-11-24 13:05:51.667,N,21105268,JDHCG04ACZ,CG/CR,LF1,1,0.055,0.025,0.028,0.001,1571,15,185,81.82,1317,0,1033,6,209.8897406,629.6692218,4,7
1851,2021-11-24 12:55:52.223,N,21305403,JDHCG04ACZ,CG/CR,LF4,4,0.011,0.02,0.028,0.002,1575,20.8421052631579,189,60,1134,0,1300,6,299.660859926316,898.982579778947,12,0
1850,2021-11-24 12:13:52.493,N,21105267,JDHCG04ACZ,CG/CR,LF1,1,0.047,0.015,0.032,0.005,1566,22,196,60,1314,0,974,6,128.0919208,384.2757624,2,2
1849,2021-11-24 12:03:52.503,N,21205143,JDHCG04ACZ,CG/CR,LF2,2,0.043,0.028,0.039,0.001,1550,25,193,267.72,961,0,953,6,200.5319972,601.5959916,5,5
1848,2021-11-24 11:17:52.380,N,21305402,JDHCG04ACZ,CG/CR,LF3,3,0.025,0.02,0.039,0.003,1550,23.1578947368421,189,75.23,1134,197,889,6,205.792617473684,617.377852421052,6,0
1847,2021-11-24 10:21:52.463,N,21405349,JDHCG04ACN,CG/CR,LF4,4,0.031,0.018,0.029,0.001,1579,20.8421052631579,189,101.37,1130,0,1190,6,193.744625547368,581.233876642105,8,3
1846,2021-11-24 10:17:52.170,N,21205142,JDHCG04ACN,CG/CR,LF2,2,0.029,0.021,0.035,0.002,1566,22,188,81.27,1157,0,1008,6,216.8058231,650.4174693,6,0
1845,2021-11-24 09:27:50.870,N,21105265,JDHSH41CLN,VAG,LF1,1,0.067,0.015,0.039,0.005,1583,20.8421052631579,182,60,1312,158,750,6,192.127040447368,576.381121342105,4,0
1844,2021-11-24 08:43:50.873,N,21205141,JDHSH41CLN,VAG,LF2,2,0.027,0.024,0.038,0.004,1601,15,190,60,1157,0,930,6,258.4935394,775.4806182,8,0
1843,2021-11-24 08:27:50.880,N,21305400,JDHCG04ACN,CG/CR,LF3,3,0.036,0.024,0.034,0.003,1582,23.1578947368421,188,83.68,1070,192,1050,6,190.367431810526,571.102295431579,5,2
1842,2021-11-24 07:46:51.663,N,21205140,JDHSH41CLN,VAG,LF2,2,0.068,0.022,0.051,0.008,1550,23.1578947368421,186,85.67,1159,190,980,6,178.537941252632,535.613823757895,4,0
1841,2021-11-24 07:43:52.267,N,21405347,JDHCG04ACN,CG/CR,LF4,4,0.021,0.018,0.03,0.001,1553,25,186,5101.13,1214,0,1030,6,216.2417156,648.7251468,7,4
1840,2021-11-24 06:49:51.740,N,21205139,JDHCG04ACN,CG/CR,LF3,3,0.04,0.015,0.028,0.006,1550,20.8421052631579,181,60,849,0,931,6,148.935871289474,446.807613868421,2,2
1839,2021-11-24 06:25:52.497,N,21105263,JDHSH41CLN,VAG,LF1,1,0.041,0.023,0.039,0.002,1555,23.1578947368421,178,72.13,885,0,1196,6,237.011566247368,711.034698742105,6,0
1838,2021-11-24 06:03:52.260,N,21405346,JDHCG04ACN,CG/CR,LF4,4,0.053,0.022,0.032,0.008,1569,25,176,60,1127,0,1010,6,134.2958857,402.8876571,3,0
1837,2021-11-24 05:25:48.110,N,21105262,JDHCG04BCN,CG/CR,LF1,1,0.072,0.018,0.046,0.004,1565,22,175,60,971,1448,1075,6,93.1347262,279.4041786,15,1
1836,2021-11-24 05:05:50.260,N,21405345,JDHCG04BCN,CG/CR,LF4,4,0.12,0.024,0.037,0.001,1550,15,174,91.13,1129,0,957,6,99.5273484,298.5820452,4,6
1835,2021-11-24 04:46:20.257,N,21205138,JDHCG04BCN,CG/CR,LF2,2,0.053,0.023,0.033,0.004,1621,23.1578947368421,181,60,500,0,1026,6,163.5818532,490.7455596,4,7
1834,2021-11-24 03:57:50.257,N,21305397,JDHCG04BCN,CG/CR,LF3,3,0.032,0.024,0.033,0.005,1569,20.8421052631579,188,148.73,930,206,1080,6,217.479465094737,652.438395284211,5,3
1833,2021-11-24 03:43:50.263,N,21205137,JDHCG04ACN,CG/CR,LF2,2,0.085,0.014,0.042,0.004,1575,18.5263157894737,179,63.28,849,0,925,6,56.1768524,168.5305572,4,0
1832,2021-11-24 03:07:51.497,N,21105260,JDHCG04BCN,CG/CR,LF1,1,0.082,0.022,0.037,0.004,1560,15,181,60,843,0,921,6,107.4835978,322.4507934,4,15
1831,2021-11-24 03:01:51.543,N,21305396,JDHCG04BCN,CG/CR,LF3,3,0.035,0.022,0.03,0.003,1562,20.8421052631579,186,64.4,929,96,1290,6,214.224076794737,642.67223038421,5,3
1830,2021-11-24 02:17:51.767,N,21405343,JDHCG04BCN,CG/CR,LF4,4,0.079,0.025,0.042,0.011,1550,15,181,128.98,1013,220,888,6,117.6233798,352.8701394,3,0
1829,2021-11-24 01:57:51.480,N,21105259,JDHCG04B1N,CG/CR,LF1,1,0.034,0.021,0.034,0.006,1620,23.1578947368421,175,314.42,1091,155,1349,6,185.302109888011,555.906329664032,2,3
1828,2021-11-24 01:37:51.510,N,21305395,JDHSH41CLN,VAG,LF3,3,0.054,0.024,0.027,0.002,1574,20.8421052631579,177,117.02,985,103,1200,6,208.205103347369,624.615310042106,4,0
1827,2021-11-24 01:15:51.453,N,21205135,JDHCG04B1N,CG/CR,LF2,2,0.071,0.016,0.044,0.006,1565,23.1578947368421,192,60,959,183,905,6,77.4133265684211,232.239979705263,1,1
1826,2021-11-24 00:27:52.210,N,21305394,JDHCG04BCN,CG/CR,LF3,3,0.037,0.025,0.037,0.003,1602,20.8421052631579,183,193.83,1045,0,1040,6,213.522668557895,640.568005673684,5,5
1825,2021-11-24 00:11:47.427,N,21205134,JDHCG04BCN,CG/CR,LF2,2,0.069,0.021,0.038,0.003,1558,20.8421052631579,180,2057.38,849,0,914,6,126.4111634,379.2334902,4,0
1824,2021-11-24 00:05:51.737,N,21405342,JDHCG04BCN,CG/CR,LF4,4,0.061,0.024,0.028,0.004,1573,20.8421052631579,172,76.55,500,243,1000,6,167.016386194737,501.049158584211,15,6
1823,2021-11-23 23:29:51.703,N,21105257,JDHCG04BCN,CG/CR,LF1,1,0.049,0.023,0.029,0.002,1580,23.1578947368421,183,60,1094,0,1022,6,156.460775210526,469.382325631579,5,2
1822,2021-11-23 22:41:47.253,N,21405341,JDHCG04BCN,CG/CR,LF4,4,0.035,0.022,0.03,0.002,1550,22,182,147.6,1288,0,1009,6,187.3403942,562.0211826,5,3
1821,2021-11-23 22:27:47.187,N,21105256,JDHCG04BCN,CG/CR,LF1,1,0.049,0.021,0.033,0.002,1556,20.8421052631579,184,102.5,1089,1742,1094,6,152.326108189474,456.978324568421,8,2
1820,2021-11-23 21:55:47.803,N,21305392,JDHCG04BCN,CG/CR,LF3,3,0.034,0.022,0.022,0.005,1617,23.1578947368421,178,125.08,1045,180,1091,6,201.558920452632,604.676761357895,5,3
1819,2021-11-23 21:19:47.477,N,21205132,JDHCG04BCN,CG/CR,LF2,2,0.053,0.017,0.032,0.001,1571,20.8421052631579,181,533.98,959,0,1234,6,173.104435,519.313305,4,0
1818,2021-11-23 20:41:47.293,N,21305391,JDHCG04BCN,CG/CR,LF3,3,0.07,0.024,0.037,0.005,1581,25,188,115.27,982,192,1088,6,129.2396917,387.7190751,3,0
1817,2021-11-23 20:05:47.357,N,21205131,JDHCG04BCN,CG/CR,LF2,2,0.035,0.023,0.033,0.009,1593,22,200,178.33,960,220,1106,6,199.4311646,598.2934938,5,3
1816,2021-11-23 19:37:47.283,N,21105254,JDHCG04BCN,CG/CR,LF1,1,0.072,0.018,0.032,0.006,1578,15,179,64.82,761,155,998,6,163.2816879,489.8450637,1,15
1815,2021-11-23 19:23:49.253,N,21305390,JDHCG04BCN,CG/CR,LF3,3,0.077,0.024,0.039,0.006,1610,25,180,92.33,932,214,1090,6,117.2310921,351.6932763,3,0
1814,2021-11-23 18:41:47.347,N,21205130,JDHCG04BCN,CG/CR,LF2,2,0.004,0.021,0.026,0,1550,23.1578947368421,205,115.12,959,0,1046,6,385.631251457895,1156.89375437368,10,0
1813,2021-11-23 18:17:47.540,N,21305389,JDHCG04BCN,CG/CR,LF3,3,0.055,0.016,0.032,0.007,1586,25,182,123.13,1096,197,1008,6,71.9164728000001,215.7494184,1,1
1812,2021-11-23 18:03:47.230,N,21105253,JDHCG04BCN,CG/CR,LF1,1,0.038,0.022,0.026,0.005,1583,20.8421052631579,182,60,1094,153,921,6,178.718940589474,536.156821768421,5,2
1811,2021-11-23 17:07:46.910,N,21305388,JDHCG04B1N,CG/CR,LF3,3,0.072,0.022,0.044,0.008,1550,25,181,60,1040,187,981,6,93.9451576,281.8354728,3,0
1810,2021-11-23 16:49:47.640,N,21105252,JDHCG04BCN,CG/CR,LF1,1,0.06,0.018,0.038,0.006,1575,20.8421052631579,170,90.82,870,155,865,6,99.3177734315789,297.953320294737,1,1
1809,2021-11-23 15:47:47.153,N,21305387,JDHCR04AKZ,CG/CR,LF3,4,0.076,0.017,0.041,0.007,1550,25,180,68.12,744,194,915,6,63.2199658,189.6598974,1,1
1808,2021-11-23 15:23:46.743,N,21105251,JDHCG04B1N,CG/CR,LF1,1,0.062,0.024,0.033,0.007,1557,20.8421052631579,170,233.9,1445,155,947,6,134.637875489474,403.913626468421,3,0
1807,2021-11-23 14:42:48.470,N,21205127,JDHCG04B1N,CG/CR,LF2,2,0.057,0.021,0.035,0.002,1557,20.8421052631579,170,65.43,1157,0,972,6,147.3695094,442.1085282,4,0
1806,2021-11-23 14:13:47.487,N,21305386,JDHCR04AKZ,CG/CR,LF3,3,0.047,0.021,0.033,0.004,1601,23.1578947368421,170,119.95,1129,192,771,6,142.356900810526,427.070702431579,8,2
1805,2021-11-23 14:01:17.540,N,21105250,JDHCG04B1N,CG/CR,LF1,1,0.046,0.019,0.029,0.003,1633,22,170,144.87,1788,0,1259,6,112.7087801,338.1263403,8,2
1804,2021-11-23 13:27:46.750,N,21205126,JDHCG04BCN,CG/CR,LF2,2,0.041,0.026,0.031,0.003,1606,22,182,331.27,1157,0,1177,6,211.4704144,634.4112432,5,5
1803,2021-11-23 12:51:51.577,N,21305385,JDHCG04BCN,CG/CR,LF3,3,0.059,0.03,0.033,0.004,1566,23.1578947368421,187,140.18,1144,192,972,6,194.352576842105,583.057730526316,15,7
1802,2021-11-23 12:49:46.823,N,21105249,JDHCG04B1N,CG/CR,LF1,1,0.033,0.027,0.028,0.009,1612,20.8421052631579,170,60,1309,150,1178,6,222.858085694737,668.574257084211,5,5
1801,2021-11-23 12:03:47.473,N,21205125,JDHCG04ACN,CG/CR,LF2,2,0.065,0.029,0.039,0.006,1579,22,183,143.85,1157,185,1029,6,162.7890557,488.3671671,3,0
1800,2021-11-23 11:51:47.237,N,21305384,JDHCG04ACN,CG/CR,LF4,4,0.05,0.024,0.041,0.006,1560,20.8421052631579,189,76.4,1126,191,915,6,168.149193989474,504.447581968421,5,2
1799,2021-11-23 11:15:47.880,N,21105248,JDHST29ACN,CG/CR,LF1,1,0.069,0.016,0.042,0.013,1574,22,198,60,1091,153,1177,6,52.2815018,156.8445054,1,1
1798,2021-11-23 11:07:47.287,N,21305383,JDHCG04BCN,CG/CR,LF4,4,0.012,0.025,0.037,0.004,1550,23.1578947368421,188,128.3,1134,189,1080,6,285.367420573684,856.102261721052,12,0
1797,2021-11-23 10:27:46.760,N,21205124,JDHST29ACN,CG/CR,LF4,4,0.048,0.028,0.034,0.001,1565,23.1578947368421,184,60,959,0,928,6,186.700580042105,560.101740126316,5,5
1796,2021-11-23 10:01:46.593,N,21105247,JDHCG04ACN,CG/CR,LF1,1,0.044,0.021,0.03,0.004,1597,20.8421052631579,186,60,1311,0,984,6,158.472518689474,475.417556068421,8,2
1795,2021-11-23 09:25:46.547,N,21305382,JDHCG04BCN,CG/CR,LF3,3,0.057,0.02,0.034,0.005,1574,15,188,60,935,180,1100,6,170.34281205,511.02843615,1,15
1794,2021-11-23 09:15:47.460,N,21205123,JDHCG04ACN,CG/CR,LF2,2,0.063,0.018,0.043,0.002,1588,15,181,94.98,1159,0,923,6,136.6705182,410.0115546,4,15
1793,2021-11-23 08:41:50.720,N,21105246,JDHCG04BCN,CG/CR,LF1,1,0.08,0.016,0.039,0.006,1556,15,170,133.73,1314,0,983,6,127.40669415,382.22008245,1,15
1792,2021-11-23 08:17:46.660,N,21305381,JDHCG04BCN,CG/CR,LF3,3,0.09,0.021,0.044,0.005,1560,23.1578947368421,193,100.73,933,182,1070,6,77.0035343105263,231.010602931579,3,0
1791,2021-11-23 07:19:46.740,N,21105245,JDHCG04BCN,CG/CR,LF1,1,0.06,0.02,0.038,0.002,1568,22,170,104.28,1089,0,1110,6,137.1555156,411.4665468,4,0
1790,2021-11-23 07:17:47.253,N,21305380,JDHST29ACN,CG/CR,LF3,3,0.07,0.016,0.039,0.004,1600,17.3684210526316,170,81.23,1132,0,1100,6,75.3984668,226.1954004,4,0
1789,2021-11-23 06:33:46.700,N,21205121,JDHCG04BCN,CG/CR,LF2,2,0.005,0.021,0.041,0.001,1583,15,170,91.42,515,0,1005,6,349.1861812,1047.5585436,10,9
1788,2021-11-23 06:25:47.203,N,21305379,JDHST29ACN,CG/CR,LF4,4,0.063,0.015,0.047,0.006,1550,22,182,116.08,906,147,1360,6,82.8427862,248.5283586,1,1
1787,2021-11-23 05:45:46.687,N,21105244,JDHSH41CLN,VAG,LF1,1,0.041,0.018,0.047,0.006,1633,25,170,67.43,1091,155,1277,6,227.9982998,683.9948994,6,0
1786,2021-11-23 05:11:47.237,N,21205120,JDHST29ACN,CG/CR,LF2,2,0.04,0.025,0.043,0.001,1592,23.1578947368421,185,84.07,959,0,1084,6,205.183309842105,615.549929526316,5,5
1785,2021-11-23 04:37:47.157,N,21305378,JDHST29ACN,CG/CR,LF4,4,0.045,0.022,0.044,0.002,1563,22,179,104.87,1325,0,986,6,149.7451901,449.2355703,5,2
1784,2021-11-23 04:27:47.457,N,21105243,JDHSH41CLN,VAG,LF1,1,0.052,0.022,0.041,0.005,1606,25,170,86.22,1091,152,1168,6,252.3953402,757.1860206,4,0
1783,2021-11-23 03:25:46.463,N,21305377,JDHST29ACN,CG/CR,LF3,3,0.008,0.026,0.037,0.001,1556,22,185,82.47,907,0,1130,6,358.7467261,1076.2401783,10,9
1782,2021-11-23 03:23:46.427,N,21105242,JDHSH41CLN,VAG,LF1,1,0.045,0.023,0.047,0.006,1554,25,170,79.85,1091,151,967,6,249.9671505,749.9014515,6,0
1781,2021-11-23 02:39:46.987,N,21305376,JDHCG04ACZ,CG/CR,LF4,4,0.061,0.019,0.042,0.003,1550,22,177,71.5,930,0,961,6,119.2633846,357.7901538,4,0
1780,2021-11-23 02:15:47.423,N,21105241,JDHCG04ACZ,CG/CR,LF1,1,0.079,0.015,0.035,0.003,1607,25,170,60,1088,0,1525,6,72.1127448,216.3382344,4,0
1779,2021-11-23 01:33:47.260,N,21205117,JDHCG04ACZ,CG/CR,LF2,2,0.066,0.016,0.034,0.001,1599,20.8421052631579,190,72.62,959,0,979,6,158.714396,476.143188,4,0
1778,2021-11-23 00:59:52.230,N,21305375,JDHCG04ACZ,CG/CR,LF3,3,0.058,0.021,0.028,0.004,1554,22,181,61.25,930,0,1070,6,133.2199452,399.6598356,4,0
1777,2021-11-23 00:11:46.553,N,21205116,JDHCG04ACZ,CG/CR,LF2,2,0.059,0.015,0.029,0.002,1563,23.1578947368421,187,68.43,959,0,1085,6,142.6832206,428.0496618,4,0
1776,2021-11-22 23:41:47.237,N,21305374,JDHCG04ACN,CG/CR,LF3,3,0.04,0.017,0.03,0.005,1564,15,187,569.93,933,0,2565,6,166.0967541,498.2902623,2,2
1775,2021-11-22 22:51:49.030,N,21205115,JDHCG04ACZ,CG/CR,LF2,2,0.056,0.02,0.031,0.003,1560,25,197,1939.27,962,0,966,6,152.7812644,458.3437932,4,0
1774,2021-11-22 22:23:47.187,N,21305373,JDHCG04ACZ,CG/CR,LF3,3,0.019,0.02,0.032,0.002,1606,23.1578947368421,170,60,1043,1176,1290,6,235.955942010526,707.867826031579,7,4
1773,2021-11-22 22:03:47.483,N,21105238,JDHCG04ACZ,CG/CR,LF1,1,0.049,0.027,0.033,0.002,1561,23.1578947368421,170,919.73,1094,0,1118,6,182.608717042105,547.826151126316,5,5
1772,2021-11-22 20:35:47.160,N,21105237,JDHCG04ACZ,CG/CR,LF1,1,0.046,0.024,0.026,0.003,1579,23.1578947368421,181,1027.15,1094,0,1189,6,164.020010810526,492.060032431579,5,2
1771,2021-11-22 19:25:47.467,N,21205113,JDHCG04ACZ,CG/CR,LF2,2,0.039,0.023,0.028,0.002,1621,22,197,308.58,959,0,1220,6,196.053812,588.161436,5,2
1770,2021-11-22 13:03:47.477,N,21205112,JDHCG04ACN,CG/CR,LF2,2,0.1,0.022,0.036,0.004,1583,15,188,114.05,1159,0,974,6,79.5630402,238.6891206,4,15
1769,2021-11-22 11:49:47.440,N,21205111,JDHWT41KLZ,VAG,LF2,2,0.06,0.02,0.044,0.094,1559,15,183,79,1159,1181,1224,6,90.301056,270.903168,2,0
1768,2021-11-22 11:03:47.440,N,21105235,JDHCG04ACN,CG/CR,LF1,1,0.08,0.02,0.038,0.003,1572,22,195,92.17,1089,0,934,6,112.6585226,337.9755678,4,0
1767,2021-11-22 10:45:46.770,N,21305372,JDHWT41KLZ,VAG,LF3,3,0.006,0.026,0.05,0.058,1550,25,170,111.08,500,1176,1010,6,-3057.7968574,-9173.3905722,16,0
1766,2021-11-22 10:19:46.590,N,21205110,JDHCG04BCN,CG/CR,LF2,2,0.075,0.021,0.031,0.001,1570,23.1578947368421,184,72.27,957,0,989,6,161.2009742,483.6029226,4,0
1765,2021-11-22 09:41:17.163,N,21105234,JDHCG04ACZ,CG/CR,LF1,1,0.09,0.02,0.031,0.002,1573,20.8421052631579,194,114.88,1314,0,1033,6,116.5635802,349.6907406,4,0
1764,2021-11-22 09:01:45.847,N,21305371,JDHCG04ACZ,CG/CR,LF3,3,0.07,0.023,0.032,0.001,1561,23.1578947368421,185,193.22,1129,0,952,6,170.0336214,510.1008642,4,6
1763,2021-11-22 08:53:45.867,N,21205109,JDHCG04ACZ,CG/CR,LF2,2,0.09,0.023,0.029,0.002,1587,20.8421052631579,183,101.25,959,0,889,6,136.8550958,410.5652874,4,6
1762,2021-11-22 08:05:46.890,N,21105233,JDHCG04BCN,CG/CR,LF1,1,0.06,0.026,0.03,0.002,1583,20.8421052631579,189,84.97,1315,0,1033,6,183.813211,551.439633,4,6
1761,2021-11-22 07:27:46.787,N,21205108,JDHCG04ACZ,CG/CR,LF2,2,0.06,0.025,0.038,0.003,1550,20.8421052631579,185,117.5,1157,0,1001,6,152.3160246,456.9480738,4,6
1760,2021-11-22 07:13:46.723,N,21305370,JDHCG04BCN,CG/CR,LF3,3,0.05,0.023,0.03,0.002,1572,23.1578947368421,205,160.63,2266,0,1120,6,127.219813110526,381.659439331579,5,2
1759,2021-11-22 06:21:48.943,N,21105232,JDHCG04ACZ,CG/CR,LF1,1,0.043,0.02,0.03,0.002,1570,25,170,68.93,1092,0,911,6,138.9060157,416.7180471,8,2
1758,2021-11-22 05:51:49.487,N,21205107,JDHCG04BCN,CG/CR,LF2,2,0.049,0.026,0.032,0.002,1604,15,205,103,956,0,1015,6,203.546528,610.639584,5,5
1757,2021-11-22 05:47:47.267,N,21305369,JDHCG04BCN,CG/CR,LF3,3,0.03,0.028,0.031,0.001,1578,22,205,130.32,1134,0,1010,6,246.6816376,740.0449128,13,5
1756,2021-11-22 04:49:47.430,N,21105231,JDHCG04BCN,CG/CR,LF1,1,0.008,0.028,0.032,0,1607,25,179,24127.15,971,0,913,6,412.873382,1238.620146,10,9
1755,2021-11-22 04:31:46.827,N,21305368,JDHCG04BCN,CG/CR,LF3,3,0.058,0.029,0.045,0.003,1574,25,194,289.82,935,0,752,6,177.6762496,533.0287488,4,7
1754,2021-11-22 03:39:46.787,N,21105230,JDHCG04BCN,CG/CR,LF1,1,0.05,0.032,0.03,0.001,1594,25,178,70,1088,0,1053,6,180.0022892,540.0068676,11,13
1753,2021-11-22 03:35:47.203,N,21305367,JDHCG04BCN,CG/CR,LF4,4,0.045,0.022,0.032,0.001,1560,22,200,113.07,1131,0,827,6,174.4473901,523.3421703,5,2
1752,2021-11-22 03:05:47.220,N,21205105,JDHCG04BCN,CG/CR,LF2,2,0.05,0.018,0.032,0.004,1620,24.3157894736842,190,60,758,0,750,6,151.046150821053,453.138452463158,8,2
1751,2021-11-22 02:17:47.397,N,21305366,JDHCG04BCN,CG/CR,LF3,3,0.088,0.02,0.036,0.001,1571,15,184,121.8,1132,0,929,6,137.8413288,413.5239864,4,15
